epoch	loss	acc	val_loss	val_acc
27	1.733332548184974	0.40641502640422467	1.360895031413034	0.5211233797407585
28	1.7185219119388326	0.4116358617378781	1.3484302739426315	0.5247239558329333
29	1.7124479841396205	0.4137662025924148	1.3463447139461167	0.5244839173981735
30	1.6916744220846271	0.4199771963514162	1.3393445005796876	0.5252040326738381
31	1.6747967959938288	0.42666826692270765	1.3298881961872413	0.5344455112818051
32	1.6559651276267495	0.4264882381180989	1.3091433601372526	0.5358857416900602
33	1.6517019751434765	0.42798847815650504	1.3093483346159849	0.5355256840808427
34	1.6378932830180564	0.43374939990398464	1.3029518191538576	0.5414066250313948
35	1.6300431885401103	0.4341394623139702	1.2911410528595952	0.5412866058283223
36	1.624501734013404	0.43743999039846376	1.2850751243585357	0.5438070091214594
37	1.6120675743284332	0.444581132981277	1.2784305062937267	0.5514882380894841
38	1.6105617117092006	0.44200072011521846	1.269154224038639	0.5508881420741216
39	1.6009180102849658	0.4470715314450312	1.2698972239782762	0.5518482956987015
40	1.5969484306217328	0.4449411905904945	1.2688042435632323	0.5494479116372517
41	1.5915290175065706	0.4493819011041767	1.2666018046098892	0.5505280844649042
42	1.576507197225317	0.45391262602016325	1.2529646175959566	0.5576092174461812
43	1.5719739864837419	0.4512722035525684	1.2520775335715244	0.5554488717908763
44	1.5730059037000241	0.4569731156985118	1.25038222218155	0.5540086413540064
45	1.5857989224343705	0.4501620259241479	1.247380569727445	0.5564090254154562
46	1.5564325291894114	0.4594935189630341	1.2419418097400803	0.5585693710707611
47	1.5578448516614039	0.4580832933269323	1.2429348954316577	0.5566490638216012
48	1.555562101358184	0.4596435429668747	1.2391995446245887	0.5576092174461812
49	1.5418125255944577	0.4604236677868459	1.236234475486964	0.5589294286799785
50	1.5523815186505585	0.4639642342774844	1.2371321482207416	0.5582093134615436
51	1.5381334827773798	0.4616238598175708	1.2310509514591181	0.5621699471629359
52	1.5368349493208038	0.4628240518482957	1.225980154665628	0.5634901583967332
53	1.5279147230085135	0.46483437349976	1.2265196112961478	0.5637301968028783
54	1.5364158686341658	0.4618939030244839	1.229104067921009	0.5614498319445009
55	1.5272303714926174	0.46756481036965913	1.225072285760439	0.5637301968028783
56	1.5174663603105514	0.46873499759961595	1.2215382706872902	0.5679308689104154
57	1.534766461204807	0.4635441670667307	1.2210394496306511	0.5657705232551106
58	1.526430817733175	0.47056529044647144	1.2180479298230837	0.567810849707343
59	1.5294777913214894	0.46729476716274604	1.2182875616986535	0.567810849707343
60	1.5242493692293684	0.46915506481036967	1.2165349777707444	0.5684109457227055
61	1.5231365042698823	0.4701152184349496	1.2142354041352275	0.5699711953626478
62	1.5067264850587154	0.4695751320211234	1.2147156666003909	0.5697311569565028
63	1.5160034833707547	0.4699951992318771	1.2152664320032813	0.5699711953626478
64	1.5177506125436857	0.47107537205952954	1.2111785497965288	0.5724915986271701
65	1.5075943670877172	0.4740758521363418	1.211225216370389	0.5711713873933727
66	1.5287025958027796	0.46519443110897746	1.210386453771385	0.5700912145657203
67	1.511800727132302	0.4716454632741239	1.2086645457187182	0.57297167543946
68	1.5119656139534938	0.47230556889102254	1.2096678748247547	0.5718915026118077
69	1.5162088533347464	0.46729476716274604	1.2106764646487573	0.5699711953626478
70	1.5100302261282947	0.47212554008641383	1.207473761492833	0.5716514642056627
71	1.5095259049049776	0.4722455592894863	1.2087758253871737	0.5711713873933727
72	1.5078105182528667	0.4713154104656745	1.2066167454792798	0.5716514642056627
73	1.5194324379750186	0.4712854056649064	1.2086429920725335	0.5687710033319229
74	1.5047774283976378	0.47194551128180506	1.2053484839713178	0.5728516562363876
75	1.4975671429961448	0.478516562650024	1.2066807667910338	0.5718915026118077
76	1.5047870177348188	0.4761461833893423	1.2053139179987915	0.5712914065964452
77	1.510556112272031	0.4736557849255881	1.2045450307861636	0.57393182906404
78	1.5085834551475623	0.47227556409025445	1.205501539313444	0.57297167543946
79	1.5012210246409812	0.4730256841094575	1.2056235460152263	0.5730916946425326
80	1.5060412051639933	0.4762061929908785	1.2049823036516623	0.5745319250794024
81	1.500916976283161	0.47554608737397985	1.2034004848276945	0.57345175225175
82	1.5097009261754402	0.4721555448871819	1.205402620011548	0.5728516562363876
83	1.499266052211756	0.4728456553048488	1.203766294785892	0.5724915986271701
84	1.501361998696769	0.47110537686029763	1.2035916555231143	0.5733317330486776
85	1.5097363008310516	0.4702352376380221	1.2043527567037526	0.5722515602210251
86	1.509122249545584	0.4718254920787326	1.2039546254902462	0.5732117138456051
87	1.5030736829361204	0.4726056168987038	1.2042902439646692	0.57297167543946
88	1.5015572885223953	0.47266562650024	1.202518472749341	0.5732117138456051
89	1.5016905418451851	0.4753660585693711	1.2044904393412663	0.5733317330486776
90	1.5087966455385424	0.4745859337493999	1.2034732914577582	0.5738118098609675
91	1.5092495544793454	0.4740458473355737	1.203075906461211	0.5735717714548225
92	1.5082050026808	0.4725756120979357	1.203715366894845	0.5730916946425326
93	1.5061025519927305	0.47461593855016804	1.2033169214907484	0.574171867470185
94	1.4962996128254422	0.4777664426308209	1.2021660329742725	0.5732117138456051
95	1.496705242492119	0.47647623619779167	1.2042241825315738	0.5727316370333151
96	1.5035762663249264	0.47152544407105135	1.2023225262997188	0.5747719634855475
97	1.4978751576524827	0.4775864138262122	1.2039991366250893	0.5742918866732575
98	1.4950346021885719	0.47599615938550166	1.2029613065593698	0.57345175225175
99	1.500982602570873	0.47080532885261644	1.202757560113732	0.5732117138456051
100	1.5065478560332777	0.47080532885261644	1.2021837253096694	0.57297167543946
101	1.5035467735003005	0.47566610657705233	1.2022444620134736	0.5726116178302426
102	1.5049925862855769	0.4731156985117619	1.2026436736362804	0.5720115218148801
103	1.5044435690185283	0.4733557369179069	1.201483148654035	0.5740518482671125
104	1.5043249739172135	0.4701152184349496	1.2018531649603732	0.5742918866732575
105	1.4941891741420692	0.4783665386461834	1.2030022809611909	0.574651944282475
106	1.499459705499291	0.4766862698031685	1.202679541353646	0.5728516562363876
107	1.4985753165605373	0.4769263082093135	1.2023530153774953	0.5728516562363876
108	1.4976896659376755	0.47755640902544405	1.20121171548283	0.5724915986271701
109	1.5064955894270597	0.47461593855016804	1.201411439974149	0.5732117138456051
110	1.4980693289824993	0.4725756120979357	1.2026475692276077	0.5733317330486776
111	1.500750360097441	0.47398583773403746	1.2024674803319026	0.5733317330486776
112	1.504185967587303	0.4721555448871819	1.2012992110380574	0.5726116178302426
113	1.5026609801467772	0.47425588094095056	1.2032210160721053	0.5726116178302426
114	1.5098478225807817	0.47278564570331255	1.2027343469517653	0.5740518482671125
115	1.5034314947979872	0.4782465194431109	1.2023257778575658	0.5721315410179526
116	1.505451250350996	0.47512602016322614	1.202271422656522	0.5726116178302426
117	1.502946201105617	0.4725756120979357	1.2025593400459362	0.5730916946425326
118	1.5026343136639533	0.47623619779164666	1.2025772152585703	0.5730916946425326
119	1.5021257122376763	0.4721555448871819	1.200892856501068	0.5732117138456051
120	1.5034978187719448	0.4740758521363418	1.2032232481415777	0.5728516562363876
121	1.5004632174825645	0.4772263562169947	1.2023915107926668	0.5722515602210251
122	1.502424779329744	0.47623619779164666	1.2017141495595687	0.5735717714548225
123	1.4943205271554691	0.47791646663466153	1.202787668128112	0.5735717714548225
124	1.4988578398297512	0.4774363898223716	1.2018734733759642	0.5740518482671125
125	1.5040276502109295	0.4741958713394143	1.2015969745539383	0.5733317330486776
126	1.5074791129941387	0.4715554488718195	1.2024889936598229	0.5726116178302426
127	1.4957484569448836	0.477046327412386	1.2009948821120462	0.5733317330486776
128	1.4965856872495413	0.472905664906385	1.1999150482840224	0.5733317330486776
129	1.4966320477594164	0.47788646183389344	1.2008202413612985	0.5728516562363876
130	1.4966873430141279	0.47323571771483436	1.2032798575027253	0.5728516562363876
131	1.500892688949922	0.4749759961593855	1.2019121063997467	0.573691790657895
132	1.5093984959850046	0.470955352856457	1.2017932960292323	0.5738118098609675
133	1.4993972777748017	0.4737758041286606	1.2035583947005892	0.5727316370333151
134	1.5051201955664346	0.4756060969755161	1.2025192498989077	0.5723715794240977
135	1.4958232654955201	0.47686629860777724	1.2036231295798068	0.57297167543946
136	1.499254752739198	0.47512602016322614	1.2015240214446732	0.5728516562363876
137	1.5003446076732385	0.4734157465194431	1.203368079816843	0.5730916946425326
138	1.5077997664677312	0.4710453672587614	1.2020202609305763	0.5733317330486776
139	1.4953317645645692	0.4764462313970235	1.2019914960666624	0.5733317330486776
140	1.499046186386709	0.47362578012482	1.202450605378492	0.5730916946425326
141	1.5009171902074645	0.47683629380700915	1.2042345073551612	0.57489198268862
142	1.4912100437450913	0.47764642342774843	1.2022658158996846	0.5717714834087352
143	1.4950900915089103	0.47212554008641383	1.2006381559246042	0.5726116178302426
144	1.5126686657041641	0.4699051848295727	1.203210888118396	0.5728516562363876
145	1.5213731369374752	0.4686149783965434	1.2027586052409742	0.5726116178302426
146	1.5005663582412199	0.47374579932789246	1.2017126691152542	0.5732117138456051
147	1.4973557041747834	0.4774363898223716	1.2016788526217754	0.57393182906404
148	1.5044832137474577	0.4741658665386462	1.2024475918386168	0.5726116178302426
149	1.514113475082588	0.4721555448871819	1.201907393540892	0.5735717714548225
150	1.5025245207636848	0.47425588094095056	1.2000935918084144	0.57297167543946
151	1.50554169969838	0.47074531925108015	1.2022574844122276	0.5722515602210251
152	1.4979760833388616	0.4743158905424868	1.2030676121730044	0.5730916946425326
153	1.4972172081041268	0.4778264522323572	1.202625649369112	0.57393182906404
154	1.5036122619790981	0.47401584253480555	1.203905089566528	0.574651944282475
155	1.5066615806081463	0.47452592414786365	1.2024991749229192	0.5727316370333151
156	1.5117311545764376	0.4710453672587614	1.2027233287913834	0.5727316370333151
157	1.5104807398952205	0.47110537686029763	1.2027599440419896	0.57393182906404
158	1.5022747142350392	0.47398583773403746	1.2019980376120434	0.57345175225175
159	1.5030521315791203	0.47554608737397985	1.2021503955540724	0.574171867470185
160	1.5019635502901778	0.47503600576092175	1.2031325906214665	0.5728516562363876
161	1.4997366459050319	0.47356577052328375	1.2017827950528879	0.5723715794240977
162	1.4941217054613383	0.47503600576092175	1.2015184637050016	0.5722515602210251
163	1.506836830453694	0.475096015362458	1.2015962041288515	0.5724915986271701
164	1.4946693249522525	0.4756361017762842	1.2014268463583904	0.5727316370333151
165	1.5108545200789256	0.4703552568410946	1.2018603230404041	0.5727316370333151
166	1.5013128160228537	0.47254560729716755	1.2010957965814204	0.574171867470185
167	1.497750346728145	0.47788646183389344	1.2050006092310066	0.5740518482671125
168	1.5036310932124628	0.4747059529524724	1.2025354388122997	0.5733317330486776
169	1.503926578073964	0.47557609217474794	1.2032522234960181	0.57297167543946
170	1.4937300192182361	0.4739558329332693	1.2017319026442028	0.57393182906404
171	1.498670365452137	0.4741358617378781	1.2021512515374346	0.57297167543946
172	1.5098834602064772	0.47263562169947193	1.201356556572367	0.5730916946425326
173	1.4983277440471714	0.47464594335093613	1.2028440483418783	0.5735717714548225
174	1.5072169888780715	0.4746759481517043	1.2031586762809203	0.5730916946425326
175	1.5124483605845869	0.46900504080652905	1.2027148321392556	0.57345175225175
176	1.5119356266077584	0.47074531925108015	1.2019482351127748	0.5722515602210251
177	1.49132884378566	0.476806289006241	1.2020377488990157	0.5728516562363876
178	1.4999352425723138	0.4748259721555449	1.2031483042429	0.5738118098609675
179	1.5029656976332644	0.47356577052328375	1.2022267968335292	0.5728516562363876
180	1.5039189459324112	0.4739558329332693	1.2018535710331115	0.5728516562363876
181	1.506771029787343	0.47449591934709556	1.2045399954098095	0.57393182906404
182	1.5009359466417214	0.47581613058089295	1.2016775344806512	0.5732117138456051
183	1.50570289040207	0.4717354776764282	1.2028988885639151	0.5742918866732575
184	1.4958295222377183	0.476566250600096	1.2013187606461737	0.574171867470185
185	1.4982404529733608	0.47584613538166104	1.2035531589919652	0.57393182906404
186	1.4995707538456398	0.47371579452712437	1.2031660425336785	0.5728516562363876
187	1.502786015926275	0.4795667306769083	1.2013895474141798	0.5745319250794024
188	1.4927640096304569	0.4762962073931829	1.2026927723829641	0.5735717714548225
189	1.4952979246355624	0.4778264522323572	1.2019531523099727	0.5726116178302426
190	1.4979524117390581	0.4744059049447912	1.2026418972290083	0.5738118098609675
191	1.5038177057692939	0.47584613538166104	1.2035470150493397	0.5722515602210251
192	1.4943570168729132	0.47545607297167547	1.2020213756490314	0.57297167543946
193	1.5051836905660276	0.47278564570331255	1.2015459559253356	0.5735717714548225
194	1.5072687161523908	0.46909505520883343	1.2015584975953177	0.5716514642056627
195	1.5061417494149834	0.47263562169947193	1.2036530231834317	0.57393182906404
196	1.4962200046558536	0.476566250600096	1.2018102489007647	0.5721315410179526
197	1.5064086623336053	0.47527604416706676	1.2013208784567182	0.5742918866732575
198	1.5000357766936618	0.4778564570331253	1.2033796555653709	0.5724915986271701
199	1.5026028089321868	0.4720655304848776	1.2020818684974428	0.57297167543946
200	1.502630771036281	0.4705052808449352	1.2025378242857572	0.5724915986271701
201	1.5054085042347316	0.4756961113778205	1.2014095587222209	0.57441190587633
202	1.499282859176383	0.4717954872779645	1.2017420635049412	0.5728516562363876
203	1.5005413595438575	0.4764462313970235	1.2016994585455236	0.5742918866732575
204	1.496118940988871	0.4781865098415746	1.202336901864122	0.5730916946425326
205	1.502034060953903	0.47410585693710994	1.2024479526999587	0.5724915986271701
206	1.5003037141368645	0.477046327412386	1.203521541174478	0.5722515602210251
207	1.5028171437437925	0.4736557849255881	1.2017004473015944	0.5728516562363876
208	1.497667193985077	0.47557609217474794	1.201963061474861	0.5747719634855475
209	1.5073964849894173	0.472905664906385	1.2027432857026747	0.5723715794240977
210	1.4927241231636308	0.4807669227076332	1.2044103075779233	0.574171867470185
211	1.4988404313818628	0.47386581853096493	1.202193159096755	0.574651944282475
212	1.5002812946638235	0.4748259721555449	1.2009241075911776	0.57393182906404
213	1.5060725095348753	0.47476596255400866	1.2016286703181622	0.5728516562363876
214	1.5018969169901473	0.47464594335093613	1.201257596007918	0.5726116178302426
215	1.5024348080759145	0.47347575612097936	1.2033931553163497	0.57345175225175
216	1.5069373728733364	0.47383581373019684	1.2023046576684906	0.574171867470185
217	1.5030889271888606	0.4738958233317331	1.2016200504220569	0.5726116178302426
218	1.4970592132166378	0.4765362457993279	1.2035013917713742	0.5730916946425326
219	1.5043518141491505	0.47332573211713874	1.202083728746102	0.57297167543946
220	1.5092068092787547	0.4720655304848776	1.2029476735492308	0.573691790657895
221	1.5005383533293732	0.4761461833893423	1.2024257241163012	0.57345175225175
222	1.4920528452956099	0.4764462313970235	1.204277563970706	0.573691790657895
223	1.5051412173778005	0.47449591934709556	1.2019234958372607	0.5730916946425326
224	1.5030813752259993	0.47710633701392224	1.203909860770976	0.5730916946425326
225	1.4980896730807556	0.47530604896783485	1.2017898808232992	0.5738118098609675
226	1.499444493695743	0.4735357657225156	1.2029999442473662	0.5742918866732575
227	1.5097615706823333	0.47359577532405184	1.2009487529528926	0.5733317330486776
228	1.4975863148029527	0.47323571771483436	1.2026161653058092	0.5733317330486776
229	1.5047285389682734	0.47314570331253003	1.2019482364290561	0.5728516562363876
230	1.5101984723279296	0.4699051848295727	1.2021351298688412	0.5727316370333151
231	1.4928031252715888	0.476566250600096	1.2043076887247486	0.5735717714548225
232	1.5038143554331302	0.47314570331253003	1.202963649024771	0.5733317330486776
233	1.5061552930896922	0.4757561209793567	1.2029161253801859	0.5745319250794024
234	1.5040345103821957	0.46987518002880463	1.2015015414799284	0.5728516562363876
235	1.4978063702869462	0.47605616898703795	1.2013651081935408	0.5727316370333151
236	1.5052452571564894	0.4741658665386462	1.2002801944645218	0.57489198268862
237	1.5038267009486044	0.4735357657225156	1.2015971393752316	0.5722515602210251
238	1.504935915917659	0.47443590974555927	1.2026423290836885	0.5732117138456051
239	1.4997756742137702	0.47686629860777724	1.2011427595188453	0.5738118098609675
240	1.5015755706375973	0.47323571771483436	1.2024358487506928	0.5740518482671125
241	1.4910476841265001	0.48235717714834375	1.2013347513161767	0.57393182906404
242	1.5008635819101357	0.47506601056168984	1.203282100560284	0.5730916946425326
243	1.4985681296081652	0.47359577532405184	1.2007057437573954	0.574171867470185
244	1.4972799829262355	0.47701632261161786	1.2013964676193132	0.57441190587633
245	1.5090253620381202	0.47176548247719635	1.2031912509489677	0.5727316370333151
246	1.502395496823956	0.47305568891022565	1.2021066148980444	0.57393182906404
247	1.5021264502708007	0.4754260681709073	1.2016895008213064	0.5733317330486776
248	1.5114326974948438	0.4736557849255881	1.2018105055755912	0.5740518482671125
249	1.4898334709543823	0.4794767162746039	1.2024785753230436	0.57345175225175
250	1.4997393112026953	0.4720655304848776	1.2026670746830754	0.57393182906404
251	1.5010592166014263	0.4748259721555449	1.2026410104847274	0.5733317330486776
252	1.4993298945951163	0.4741358617378781	1.2031162938874786	0.5732117138456051
253	1.502223714349136	0.47449591934709556	1.201132568755633	0.57297167543946
254	1.5025003469167737	0.47371579452712437	1.204952875954339	0.5716514642056627
255	1.498409201763481	0.47245559289486316	1.2031938298585263	0.5747719634855475
256	1.508896626192277	0.47398583773403746	1.2020946652398221	0.5718915026118077
257	1.5016751066744471	0.47647623619779167	1.202856703870181	0.57441190587633
258	1.5061947390601662	0.4738958233317331	1.2029279765176246	0.57297167543946
259	1.5044604051130297	0.47557609217474794	1.201574260691754	0.5732117138456051
260	1.5011242460987055	0.476806289006241	1.2021943264950712	0.5723715794240977
261	1.4974321711252243	0.47410585693710994	1.2015081833488255	0.5728516562363876
262	1.5056279874225678	0.47452592414786365	1.202840297970701	0.5728516562363876
263	1.503585602363828	0.472905664906385	1.2031662849583307	0.57393182906404
264	1.4930316391210974	0.4778264522323572	1.2022058296764464	0.5721315410179526
265	1.504390236911325	0.4739258281325012	1.2024912942617603	0.5740518482671125
266	1.5049448581595748	0.47185549687950074	1.203119472992632	0.5721315410179526
267	1.5063556658208686	0.47212554008641383	1.2038269243272406	0.5720115218148801
268	1.5045380968344766	0.4754860777724436	1.204052480464364	0.5718915026118077
269	1.4975694309789518	0.47506601056168984	1.2042141315803125	0.57393182906404
270	1.4997034694389604	0.47434589534325494	1.2018068989365935	0.5733317330486776
271	1.50587360211078	0.47590614498319733	1.2023629052273883	0.5716514642056627
272	1.4984117285082448	0.47713634181469033	1.2025283365883739	0.573691790657895
273	1.4991369702984265	0.4720955352856457	1.202310454914104	0.5740518482671125
274	1.5037901130823692	0.4755160825732117	1.202079709910797	0.5727316370333151
275	1.5055497210585493	0.47236557849255884	1.200772613072361	0.5724915986271701
276	1.5053394250553844	0.47506601056168984	1.2023909682845246	0.574651944282475
277	1.4928625823211854	0.4762662025924148	1.20297446284681	0.5732117138456051
278	1.5011048209363889	0.47530604896783485	1.2021759896683566	0.57297167543946
279	1.5159688587092575	0.47149543927028326	1.203021609119309	0.573691790657895
280	1.4948054495420928	0.47635621699471914	1.202283582490508	0.5740518482671125
281	1.498346938230759	0.47710633701392224	1.2022696288800618	0.57297167543946
282	1.5007310168307044	0.4752460393662986	1.2026332775618214	0.5728516562363876
283	1.4962190790812786	0.47401584253480555	1.2019443575773912	0.573691790657895
284	1.4992050742278922	0.47662626020163223	1.2037038739003416	0.5722515602210251
285	1.5076404185576675	0.4710453672587614	1.202819413767946	0.5726116178302426
286	1.4998276966212176	0.4741658665386462	1.2011143624696718	0.5740518482671125
287	1.5101346132335214	0.47194551128180506	1.20159692439218	0.57297167543946
288	1.4982718460501472	0.47755640902544405	1.2024076293136314	0.57297167543946
289	1.505113080322771	0.4723355736917907	1.202493497830884	0.57297167543946
290	1.5096065676446953	0.4721555448871819	1.2030512667366133	0.5720115218148801
291	1.4947084474037087	0.47632621219395105	1.201357650459242	0.5742918866732575
292	1.4981793884010883	0.4773163706192991	1.2020528737707774	0.573691790657895
293	1.4956394642863318	0.47383581373019684	1.2009636232673235	0.57297167543946
294	1.4977197391278345	0.4761161785885742	1.202731966228366	0.57345175225175
295	1.509309583252803	0.4728756601056169	1.2002620426897699	0.5738118098609675
296	1.5017779731315544	0.47476596255400866	1.2017393300181904	0.573691790657895
297	1.5080519320583663	0.47410585693710994	1.2033699846187578	0.5716514642056627
298	1.5071916378751948	0.46996519443110896	1.2030243774875105	0.5716514642056627
299	1.5017247712217268	0.4730256841094575	1.2019808621173058	0.5716514642056627
